"In che cosa un attacco a dizionario si differenzia dal brute force puro?";"Invece di provare tutte le combinazioni, l'attacco a dizionario usa una <b>lista precompilata di password comuni</b> (parole del dizionario, password leaked, variazioni note come ""P@ssw0rd"", ""123456"", ecc.).<br><br><b>Vantaggi rispetto al brute force</b>:<br>• Molto più veloce: testa migliaia/milioni di candidati probabili, non miliardi di combinazioni<br>• Sfrutta il comportamento umano prevedibile nella scelta delle password<br><br><b>Limite</b>: fallisce contro password veramente casuali e lunghe";security
"Che cos'è una rainbow table e perché il salt la rende inefficace?";"Una rainbow table è una <b>struttura dati precomputata</b> che mappa hash → password in chiaro, usando catene di riduzione per comprimere lo spazio. Consente di invertire un hash in tempo molto ridotto rispetto al brute force.<br><br><b>Perché il salt la neutralizza</b>: la rainbow table è costruita per un hash senza salt. Se ogni utente ha un salt unico, l'attaccante dovrebbe generare una rainbow table diversa per ogni salt — rendendo l'approccio computazionalmente impraticabile.<br><br>[IMAGE: diagramma che confronta lookup diretto hash→password senza salt vs. necessità di N rainbow table diverse con N salt diversi]";security
"Che cos'è il credential stuffing e perché è diverso dal brute force?";"Il <b>credential stuffing</b> utilizza <b>coppie username/password già note</b> (ottenute da breach precedenti) per tentare l'accesso su altri servizi, sfruttando il riuso delle credenziali da parte degli utenti.<br><br><b>Differenze dal brute force</b>:<br>• Non indovina password: usa credenziali <b>già compromesse</b><br>• Ha un tasso di successo basso per singola coppia (~0.1-2%) ma alto in volume<br>• È difficile da rilevare: ogni tentativo è un login ""legittimo"" con credenziali valide (su altro servizio)<br>• Si combatte con: MFA, blocklist di credenziali compromesse, rate limiting, CAPTCHA";security
"Che cos'è il password spraying e perché è particolarmente insidioso?";"Il <b>password spraying</b> prova <b>poche password molto comuni</b> (es. ""Password1"", ""Winter2024"") contro <b>molti account diversi</b>, invece di provare molte password contro un singolo account.<br><br><b>Perché è insidioso</b>:<br>• Elude i meccanismi di <b>account lockout</b>: ogni account riceve pochissimi tentativi<br>• Sfrutta la statistica: in un'organizzazione grande, è probabile che almeno qualcuno usi una password debole<br>• È difficile da rilevare nei log se non si correlano i tentativi tra account diversi";security
"Come funziona un attacco di phishing mirato al furto di credenziali?";"L'attaccante crea una <b>replica convincente</b> di una pagina di login legittima e induce la vittima a inserire le proprie credenziali, tipicamente tramite:<br><br>• Email con link ingannevole (dominio simile, es. g00gle.com)<br>• Siti clonati con certificati HTTPS validi (non basta il lucchetto)<br>• Pretesti urgenti (""Il tuo account è stato compromesso, cambia la password"")<br><br>Le credenziali inserite vengono catturate dall'attaccante e usate per accedere al servizio reale.<br><br><b>Contromisure</b>: MFA (soprattutto FIDO2/WebAuthn resistente al phishing), formazione utenti, filtri anti-phishing, controllo dei domini";security
"Qual è la differenza tra un attacco offline e uno online alle password, e quali contromisure si applicano?";"<b>Attacco online</b>: l'attaccante invia tentativi di login al server reale.<br>• Limitato dalla latenza di rete e dalle difese del server<br>• <b>Contromisure</b>: rate limiting, account lockout temporaneo, CAPTCHA, MFA, monitoraggio IP<br><br><b>Attacco offline</b>: l'attaccante ha ottenuto il database degli hash e lavora in locale senza interazione col server.<br>• Limitato solo dalla potenza di calcolo<br>• <b>Contromisure</b>: algoritmi lenti (bcrypt, Argon2), salt, pepper, work factor alto, protezione del DB<br><br>[IMAGE: schema comparativo con due flussi — attacco online (attaccante → server → rate limit) vs attacco offline (attaccante → hash locale → GPU)]";security
"In che modo un keylogger compromette l'autenticazione basata su password?";"Un <b>keylogger</b> è un software (o dispositivo hardware) che registra ogni pressione di tasto, catturando la password <b>prima che venga sottoposta a hashing o cifrata</b>.<br><br>• Rende inutili tutte le protezioni lato server (hashing, salt, work factor)<br>• Può essere installato via malware, accesso fisico, o supply chain compromise<br>• <b>Contromisure</b>: antivirus/EDR, MFA (il secondo fattore non viene catturato dal keylogger), tastiere virtuali (parziale), monitoraggio dei processi";security
"Quali sono le raccomandazioni NIST SP 800-63B riguardo alla lunghezza minima e alla complessità delle password?";"Le linee guida NIST SP 800-63B raccomandano:<br><br>• <b>Lunghezza minima</b>: almeno <b>8 caratteri</b> per le password scelte dall'utente; almeno 6 per quelle generate casualmente<br>• <b>Lunghezza massima</b>: consentire almeno <b>64 caratteri</b><br>• <b>Nessun requisito di complessità</b>: NON richiedere maiuscole, numeri, simboli obbligatori (gli utenti rispondono con pattern prevedibili come ""P@ssw0rd1!"")<br>• <b>Nessun hint</b>: non memorizzare suggerimenti per la password<br>• Accettare <b>tutti i caratteri</b> Unicode e gli spazi (per favorire le passphrase)";password-based-auth
"Perché il NIST sconsiglia la rotazione periodica obbligatoria delle password?";"Il NIST la sconsiglia perché:<br><br>• Porta gli utenti a scegliere password <b>prevedibilmente incrementali</b> (""Password1"" → ""Password2"" → ""Password3"")<br>• Aumenta il carico cognitivo, spingendo a password più deboli o annotate<br>• Non previene compromissioni già avvenute (un attaccante usa la password subito, non aspetta la scadenza)<br><br>La raccomandazione è: cambiare la password <b>solo in caso di compromissione sospetta o confermata</b>, e verificare le credenziali contro blocklist di password note.";password-based-auth
"Che cos'è una blocklist di password compromesse e come si usa in fase di registrazione/cambio password?";"È un <b>elenco di password note per essere state esposte</b> in data breach pubblici o perché estremamente comuni.<br><br><b>Uso</b>: durante la registrazione o il cambio password, il sistema confronta la password scelta dall'utente con la blocklist. Se presente → la password viene rifiutata con un messaggio chiaro.<br><br><b>Implementazione</b>: può essere locale (lista scaricata periodicamente) o tramite API (es. <b>Have I Been Pwned — Pwned Passwords API</b> che usa un meccanismo k-anonymity per non esporre la password nel check).<br><br>Raccomandata esplicitamente da NIST SP 800-63B.";password-based-auth
"Quali meccanismi di rate limiting e account lockout proteggono dagli attacchi online?";"<b>Rate limiting</b>: limita il numero di tentativi di login per unità di tempo (per IP, per account, o combinazione). Può usare ritardi crescenti (exponential backoff).<br><br><b>Account lockout</b>: blocca l'account dopo N tentativi falliti consecutivi.<br>• <b>Rischio</b>: può causare denial of service se un attaccante blocca volontariamente account altrui<br>• <b>Mitigazione</b>: lockout temporaneo (es. 15 min), non permanente; combinare con CAPTCHA<br><br><b>Altre misure complementari</b>: CAPTCHA progressivi, notifiche all'utente, blocco per IP/geolocalizzazione anomala, MFA adattivo";password-based-auth
"Qual è il ruolo di un password manager nella sicurezza basata su password?";"Un password manager genera, memorizza e compila automaticamente password <b>lunghe, casuali e uniche</b> per ogni servizio.<br><br><b>Vantaggi</b>:<br>• Elimina il riuso delle password (mitiga il credential stuffing)<br>• Consente password ad alta entropia senza carico cognitivo<br>• Può rilevare siti di phishing (l'autofill non si attiva su domini diversi da quello memorizzato)<br><br><b>Rischi</b>:<br>• Single point of failure: se la master password è compromessa, lo sono tutte<br>• Dipendenza dal software: vulnerabilità nel password manager stesso<br>• <b>Mitigazione</b>: master password forte + MFA sul vault";password-based-auth
"Perché è importante fornire all'utente un indicatore di forza della password (strength meter) e quali sono i suoi limiti?";"<b>Importanza</b>: guida l'utente in tempo reale verso scelte più sicure, rendendo visibile il concetto astratto di ""forza"" della password.<br><br><b>Limiti</b>:<br>• Molti meter usano regole semplicistiche (lunghezza + varietà di caratteri) che non riflettono la reale entropia<br>• Non rilevano pattern comuni (es. ""Qwerty123!"" può risultare ""forte"")<br>• Non consultano blocklist di password compromesse<br>• Possono dare un <b>falso senso di sicurezza</b><br><br><b>Best practice</b>: usare meter basati su librerie come <b>zxcvbn</b> che stimano l'entropia reale considerando pattern, dizionari e sequenze note.";password-based-auth
"Che cos'è una politica di credential breach detection e come si implementa (es. Have I Been Pwned)?";"È un processo che verifica se le credenziali degli utenti sono state esposte in breach noti.<br><br><b>Implementazione</b>:<br>• <b>Al login/cambio password</b>: si controlla l'hash della password contro un database di password compromesse<br>• <b>Have I Been Pwned (HIBP)</b> usa <b>k-anonymity</b>: il client invia solo i primi 5 caratteri dell'hash SHA-1 della password; il server restituisce tutti gli hash che iniziano con quel prefisso; il confronto finale avviene lato client → la password completa non viene mai trasmessa<br>• <b>Monitoraggio continuo</b>: si possono sottoscrivere notifiche per nuovi breach che coinvolgono i domini aziendali<br><br>Se la password risulta compromessa → forzare il reset e notificare l'utente.";password-based-auth
