"Perché la codifica Base64 non è una forma di cifratura e quali implicazioni ha per la sicurezza di Basic Auth?";"Base64 è una <b>codifica reversibile</b>, non una cifratura:<br><br>• <b>Non usa chiavi</b>: chiunque può decodificare il valore senza alcun segreto<br>• <b>È deterministica e pubblica</b>: lo stesso input produce sempre lo stesso output, e l'algoritmo è noto a tutti<br>• <b>Scopo originale</b>: trasformare dati binari in caratteri ASCII sicuri per il trasporto HTTP, non proteggere la confidenzialità<br><br><b>Implicazioni per la sicurezza</b>:<br>• Le credenziali viaggiano <b>in chiaro equivalente</b> — chiunque intercetti il traffico può decodificare istantaneamente username e password<br>• Senza <b>TLS/HTTPS</b>, Basic Auth espone le credenziali a qualsiasi attaccante sulla rete (sniffing, MITM)<br>• Anche con TLS, le credenziali sono in chiaro nella memoria del client e del server (rischio in caso di dump di memoria o log accidentali)";http-basic-auth
"In HTTP Basic Auth, che cosa succede se lo username o la password contengono il carattere due punti (:)?";"Il separatore tra username e password è il <b>primo</b> carattere <code>:</code> nella stringa decodificata.<br><br><b>Password con :</b> → nessun problema. Il server separa al primo <code>:</code>: tutto ciò che precede è lo username, tutto ciò che segue è la password (anche se contiene altri <code>:</code>).<br><br><b>Username con :</b> → <b>problematico</b>. Poiché la separazione avviene al primo <code>:</code>, un due punti nello username verrebbe interpretato come il separatore, corrompendo sia username sia password.<br><br><b>RFC 7617</b> specifica esplicitamente che lo <b>username non deve contenere il carattere <code>:</code></b>. Per la password non c'è questa restrizione, grazie alla regola del ""primo due punti"".";http-basic-auth
"Perché HTTP Basic Auth è considerato insicuro senza TLS/HTTPS?";"Senza TLS, Basic Auth trasmette le credenziali in <b>Base64 in chiaro</b> su ogni richiesta HTTP. Questo lo espone a:<br><br>• <b>Eavesdropping / sniffing</b>: qualsiasi nodo sulla rete (Wi-Fi, ISP, router compromesso) può leggere e decodificare le credenziali<br>• <b>Man-in-the-Middle (MITM)</b>: un attaccante può intercettare, leggere e modificare le credenziali in transito<br>• <b>Replay attack</b>: le credenziali catturate possono essere riutilizzate così come sono per autenticarsi<br>• <b>Credential harvesting su larga scala</b>: su reti condivise (Wi-Fi pubblico), un attaccante può raccogliere credenziali di tutti gli utenti<br><br><b>Conclusione</b>: Basic Auth <b>richiede obbligatoriamente HTTPS</b> come canale di trasporto. Anche la RFC 7617 lo raccomanda esplicitamente.";http-basic-auth
"Quali attacchi specifici sono possibili contro HTTP Basic Auth su connessione non cifrata?";"<b>1. Sniffing passivo</b>: l'attaccante cattura i pacchetti sulla rete e decodifica il Base64 dall'header Authorization → credenziali ottenute istantaneamente.<br><br><b>2. Man-in-the-Middle (MITM)</b>: l'attaccante si interpone tra client e server. Può leggere le credenziali, modificarle, o iniettare risposte false (es. un finto 401 per forzare l'invio delle credenziali verso un server malevolo).<br><br><b>3. Replay attack</b>: l'attaccante cattura un header Authorization valido e lo ritrasmette identico in una nuova richiesta. Poiché Basic Auth non include nonce, timestamp o contatori, il server non può distinguere la richiesta legittima da quella replicata.<br><br><b>4. Session hijacking</b>: poiché le credenziali vengono inviate ad ogni richiesta, ogni singolo pacchetto intercettato è sufficiente per ottenere accesso completo.";http-basic-auth
"Perché HTTP Basic Auth è vulnerabile ad attacchi replay e come si mitiga?";"<b>Vulnerabilità</b>: in Basic Auth l'header <code>Authorization</code> è <b>identico in ogni richiesta</b> — contiene sempre la stessa stringa Base64 (username:password). Non include alcun elemento variabile (nonce, timestamp, contatore), quindi un attaccante che cattura l'header può <b>riutilizzarlo indefinitamente</b> senza modifiche.<br><br><b>Perché è grave</b>: a differenza di token con scadenza o firme con nonce, le credenziali Basic non ""scadono"" per sessione — restano valide finché la password non viene cambiata.<br><br><b>Mitigazioni</b>:<br>• <b>TLS/HTTPS obbligatorio</b>: impedisce l'intercettazione dell'header in transito<br>• <b>HSTS</b>: previene il downgrade a HTTP in chiaro<br>• <b>Breve validità delle credenziali</b>: rotazione frequente della password o uso di token temporanei al posto di password persistenti<br>• Considerare schemi con protezione anti-replay nativa (es. Digest con nonce, OAuth con token a scadenza)";http-basic-auth
"Quali rischi comporta l'assenza di un meccanismo di logout nativo in HTTP Basic Auth?";"Basic Auth <b>non prevede alcun meccanismo standard di logout</b>. Le credenziali restano nella cache del browser fino alla chiusura della sessione.<br><br><b>Rischi</b>:<br>• <b>Accesso non autorizzato</b>: se l'utente si allontana dal computer senza chiudere il browser, chiunque può accedere alle risorse protette<br>• <b>Shared workstation</b>: su computer condivisi, l'utente successivo eredita la sessione autenticata<br>• <b>Impossibilità di invalidazione lato server</b>: il server non può ""scollegare"" un client — le credenziali valide continuano a funzionare ad ogni richiesta<br>• <b>Session fixation</b>: non essendoci gestione di sessione, non c'è modo di ruotare un identificatore di sessione dopo il login<br><br>Questo è uno dei motivi principali per cui Basic Auth è inadatto ad applicazioni web rivolte a utenti finali.";http-basic-auth
"HTTP Basic Auth è vulnerabile ad attacchi CSRF? Perché?";"<b>Sì</b>, HTTP Basic Auth è vulnerabile a CSRF.<br><br><b>Motivo</b>: i browser inviano <b>automaticamente</b> le credenziali Basic Auth memorizzate in cache per ogni richiesta verso lo stesso origin+realm, senza alcuna azione dell'utente. Questo è analogo al comportamento dei cookie: il browser aggiunge l'header Authorization in modo trasparente.<br><br><b>Scenario d'attacco</b>:<br>1. L'utente si autentica su <code>https://api.esempio.com</code> con Basic Auth<br>2. L'utente visita un sito malevolo che contiene: <code>&lt;img src=""https://api.esempio.com/delete?id=42""&gt;</code><br>3. Il browser invia la richiesta con le credenziali Basic automaticamente allegate<br>4. L'operazione viene eseguita con i privilegi della vittima<br><br><b>Mitigazione</b>: CSRF token per le operazioni mutanti, verifiche aggiuntive sull'header Origin/Referer, o uso di schemi che non allegano credenziali automaticamente (es. Bearer token in header custom).";http-basic-auth
"In quali scenari è ancora accettabile usare HTTP Basic Auth oggi?";"Basic Auth può essere accettabile in contesti limitati e controllati:<br><br>• <b>API interne / microservizi</b>: comunicazione server-to-server su rete interna con TLS, dove la semplicità è prioritaria<br>• <b>Strumenti CLI e script</b>: automazione con credenziali gestite in modo sicuro (variabili d'ambiente, secret manager), non digitate da un utente<br>• <b>Ambienti di sviluppo / staging</b>: protezione rapida di risorse non di produzione<br>• <b>Webhook e integrazioni semplici</b>: dove il ricevente deve solo verificare l'identità del chiamante e il canale è cifrato<br><br><b>Condizioni obbligatorie</b>:<br>• <b>Sempre su HTTPS</b> (mai HTTP in chiaro)<br>• Credenziali con alta entropia (generate, non scelte dall'utente)<br>• Rotazione periodica delle credenziali<br>• Mai per applicazioni web con utenti finali che interagiscono via browser";http-basic-auth
"Come si usa HTTP Basic Auth per proteggere endpoint API, ad esempio con chiavi API?";"Un pattern comune è usare Basic Auth come trasporto per <b>API key</b>:<br><br>• La chiave API viene inserita come <b>username</b>, e la password è lasciata <b>vuota</b> (o viceversa, a seconda del servizio)<br>• Esempio (chiave come username): <code>Authorization: Basic base64(""sk_live_abc123:"")</code><br>• Esempio (chiave come password): <code>Authorization: Basic base64("":"sk_live_abc123"")</code><br><br><b>Vantaggi</b>:<br>• Riutilizza un meccanismo standard senza header custom<br>• Supportato nativamente da tutti i client HTTP (curl, librerie, browser)<br>• Semplice da integrare in CI/CD e script<br><br><b>Esempio con curl</b>:<br><code>curl -u sk_live_abc123: https://api.esempio.com/risorsa</code><br>(il <code>:</code> finale indica password vuota)<br><br><b>Servizi noti che usano questo pattern</b>: Stripe, Twilio, Mailgun.";http-basic-auth
"È possibile implementare un logout affidabile con HTTP Basic Auth? Quali workaround esistono?";"Un logout affidabile con Basic Auth <b>non è possibile in modo standard</b>, ma esistono workaround parziali:<br><br><b>1. Risposta 401 forzata</b>: il server risponde con <code>401 Unauthorized</code> a una richiesta di ""logout"" — alcuni browser cancellano le credenziali in cache e ripresentano il popup. Comportamento non garantito e non uniforme tra browser.<br><br><b>2. Redirect a URL con credenziali fasulle</b>: si reindirizza l'utente a <code>https://logout@esempio.com/</code> per sovrascrivere le credenziali in cache con valori invalidi. Molti browser moderni bloccano questo metodo per ragioni di sicurezza.<br><br><b>3. JavaScript XMLHttpRequest</b>: inviare una richiesta con credenziali errate via JS per forzare la cancellazione della cache. Risultati inconsistenti tra browser.<br><br><b>4. Chiusura del browser</b>: l'unico metodo realmente affidabile — le credenziali Basic Auth in cache vengono cancellate alla chiusura della sessione del browser.<br><br><b>Conclusione</b>: l'assenza di logout affidabile è un limite architetturale di Basic Auth che lo rende inadatto a scenari dove il logout è un requisito.";http-basic-auth
